Sam Gagner,DET,1990-10-21 16:36:00.776842,1000,C,42,7,8,14,5
Alex Galchenyuk,TOT,1995-10-20 16:36:00.777433,1000,C,34,5,8,10,44
Alex Galchenyuk,TOR,1995-10-20 16:36:00.778013,1000,C,26,4,8,9,32
Alex Galchenyuk,OTT,1995-10-20 16:36:00.778551,1000,C,8,1,0,1,12
Brendan Gallagher,MTL,1993-10-20 16:36:00.779235,1000,RW,35,14,9,12,46
Dylan Gambrell,SJS,1997-10-19 16:36:00.780091,1000,C,49,5,7,54,77
Jake Gardiner,CAR,1991-10-21 16:36:00.781389,1000,D,26,0,8,15,15
Rhett Gardner,DAL,1997-10-19 16:36:00.782441,1000,C,28,1,1,11,52
Conor Garland,ARI,1997-10-19 16:36:00.783403,1000,RW,49,12,27,19,26
Adam Gaudette,TOT,1997-10-19 16:36:00.784607,1000,C,40,5,6,22,16
Adam Gaudette,VAN,1997-10-19 16:36:00.785214,1000,C,33,4,3,20,12
Adam Gaudette,CHI,1997-10-19 16:36:00.786089,1000,C,7,1,3,2,4
Frederick Gaudreau,PIT,1994-10-20 16:36:00.787033,1000,C,19,2,8,9,9
Johnny Gaudreau,CGY,1994-10-20 16:36:00.787896,1000,LW,56,19,30,9,8
Frederik Gauthier,ARI,1996-10-19 16:36:00.788688,1000,C,2,0,0,1,1
Julien Gauthier,NYR,1998-10-19 16:36:00.789366,1000,RW,30,2,6,9,56
Vladislav Gavrikov,CBJ,1996-10-19 16:36:00.790162,1000,D,55,2,10,77,69
Glenn Gawdin,CGY,1998-10-19 16:36:00.791003,1000,C,7,0,1,1,12
Morgan Geekie,CAR,1999-10-19 16:36:00.791879,1000,C,36,3,6,6,28
Nathan Gerbe,CBJ,1988-10-21 16:36:00.792478,1000,C,9,1,2,2,8
Timothy Gettinger,NYR,1999-10-19 16:36:00.793039,1000,LW,2,0,0,1,5
Ryan Getzlaf,ANA,1986-10-22 16:36:00.793579,1000,C,48,5,12,46,66
Dennis Gilbert,COL,1997-10-19 16:36:00.794489,1000,D,3,0,0,1,2
Mark Giordano,CGY,1984-10-22 16:36:00.795019,1000,D,56,9,17,110,51
Samuel Girard,COL,1999-10-19 16:36:00.795556,1000,D,48,5,27,52,31
Claude Giroux,PHI,1988-10-21 16:36:00.796277,1000,C,54,16,27,6,32
Cody Glass,VEG,2000-10-18 16:36:00.796830,1000,C,27,4,6,9,10
Luke Glendening,DET,1990-10-21 16:36:00.797367,1000,C,54,6,9,57,68
Alex Goligoski,ARI,1986-10-22 16:36:00.798010,1000,D,56,3,19,108,76
Barclay Goodrow,TBL,1994-10-20 16:36:00.798651,1000,RW,55,6,14,27,111
Shayne Gostisbehere,PHI,1994-10-20 16:36:00.799261,1000,D,41,9,11,47,18
Yanni Gourde,TBL,1992-10-20 16:36:00.799961,1000,C,56,17,19,21,51
Mikael Granlund,NSH,1993-10-20 16:36:00.800697,1000,C,51,13,14,42,46
Derek Grant,ANA,1991-10-21 16:36:00.801300,1000,C,46,6,9,40,65
Tyler Graovac,VAN,1994-10-20 16:36:00.801851,1000,C,14,3,1,5,13
Ryan Graves,COL,1996-10-19 16:36:00.802387,1000,D,54,2,13,91,77
Andy Greene,NYI,1983-10-23 16:36:00.802918,1000,D,55,1,4,99,41
Jordan Greenway,MIN,1998-10-19 16:36:00.803507,1000,LW,56,6,26,28,87
A.J. Greer,NJD,1997-10-19 16:36:00.804057,1000,LW,1,0,0,0,0
Noah Gregor,SJS,1999-10-19 16:36:00.804592,1000,C,30,5,1,19,47
Mikhail Grigorenko,CBJ,1995-10-20 16:36:00.805122,1000,C,32,4,8,17,14
Rocco Grimaldi,NSH,1994-10-20 16:36:00.805662,1000,C,40,10,3,9,20
Jordan Gross,ARI,1996-10-19 16:36:00.806580,1000,D,7,0,3,8,6
Carl Grundstrom,LAK,1998-10-19 16:36:00.807116,1000,RW,47,6,5,23,104
Matt Grzelcyk,BOS,1994-10-20 16:36:00.807649,1000,D,37,5,15,34,19
Radko Gudas,FLA,1991-10-21 16:36:00.808188,1000,D,54,2,9,72,250
Erik Gudbranson,TOT,1992-10-20 16:36:00.808850,1000,D,45,1,3,64,111
Erik Gudbranson,OTT,1992-10-20 16:36:00.810776,1000,D,36,1,2,51,92
Erik Gudbranson,NSH,1992-10-20 16:36:00.812393,1000,D,9,0,1,13,19
Jake Guentzel,PIT,1995-10-20 16:36:00.813015,1000,C,56,23,34,32,43
Carl Gunnarsson,STL,1987-10-22 16:36:00.813561,1000,D,12,0,2,16,9
Denis Gurianov,DAL,1998-10-19 16:36:00.814100,1000,RW,55,12,18,12,63
Nikita Gusev,TOT,1993-10-20 16:36:00.814634,1000,LW,31,4,6,1,4
Nikita Gusev,NJD,1993-10-20 16:36:00.815799,1000,LW,20,2,3,1,2
Nikita Gusev,FLA,1993-10-20 16:36:00.817866,1000,LW,11,2,3,0,2
David Gustafsson,WPG,2001-10-18 16:36:00.820119,1000,C,4,0,0,0,0
Erik Gustafsson,TOT,1993-10-20 16:36:00.820959,1000,D,29,1,11,21,21
Erik Gustafsson,PHI,1993-10-20 16:36:00.821548,1000,D,24,1,9,20,20
Erik Gustafsson,MTL,1993-10-20 16:36:00.822101,1000,D,5,0,2,1,1
Gaetan Haas,EDM,1992-10-20 16:36:00.822644,1000,F,34,2,1,29,31
Brandon Hagel,CHI,1999-10-19 16:36:00.823182,1000,LW,52,9,15,28,59
Carl Hagelin,WSH,1989-10-21 16:36:00.823767,1000,LW,56,6,10,19,22
Robert Hagg,PHI,1996-10-19 16:36:00.824968,1000,D,34,2,3,31,100
Nicolas Hague,VEG,1999-10-19 16:36:00.826634,1000,D,52,5,12,65,94
Libor Hajek,NYR,1999-10-19 16:36:00.827748,1000,D,44,2,2,48,26
Jani Hakanpaa,TOT,1993-10-20 16:36:00.828305,1000,D,57,2,2,83,215
Jani Hakanpaa,ANA,1993-10-20 16:36:00.828841,1000,D,42,0,1,65,168
Jani Hakanpaa,CAR,1993-10-20 16:36:00.829471,1000,D,15,2,1,18,47
Micheal Haley,OTT,1987-10-22 16:36:00.830024,1000,C,4,0,0,0,10
Taylor Hall,TOT,1992-10-20 16:36:00.830557,1000,LW,53,10,23,15,34
Taylor Hall,BUF,1992-10-20 16:36:00.831165,1000,LW,37,2,17,11,24
Taylor Hall,BOS,1992-10-20 16:36:00.832306,1000,LW,16,8,6,4,10
Dougie Hamilton,CAR,1994-10-20 16:36:00.833930,1000,D,55,10,32,64,52
Travis Hamonic,VAN,1991-10-21 16:36:00.834644,1000,D,38,3,7,81,48
Fredrik Händemark,SJS,1994-10-20 16:36:00.835928,1000,C,8,1,0,1,14
Noah Hanifin,CGY,1997-10-19 16:36:00.836745,1000,D,47,4,11,40,28
Joel Hanley,DAL,1992-10-20 16:36:00.837480,1000,D,35,0,8,30,40
Mike Hardman,CHI,2000-10-18 16:36:00.838313,1000,RW,8,1,2,6,38
Jansen Harkins,WPG,1998-10-19 16:36:00.839340,1000,C,26,1,1,3,11
Ben Harpur,NSH,1995-10-20 16:36:00.840849,1000,D,34,0,7,29,44
Scott Harrington,CBJ,1994-10-20 16:36:00.841859,1000,D,12,1,2,20,9
Ryan Hartman,MIN,1995-10-20 16:36:00.842801,1000,RW,51,7,15,33,55
Garnet Hathaway,WSH,1992-10-20 16:36:00.843757,1000,RW,56,6,12,30,179
Erik Haula,NSH,1992-10-20 16:36:00.844341,1000,LW,51,9,12,23,63
Jayce Hawryluk,VAN,1996-10-19 16:36:00.844880,1000,C,30,2,3,11,43
John Hayden,ARI,1996-10-19 16:36:00.845419,1000,C,29,2,3,16,84
Kevin Hayes,PHI,1993-10-20 16:36:00.846129,1000,RW,55,12,19,14,60
Barrett Hayton,ARI,2001-10-18 16:36:00.847046,1000,C,14,2,1,3,15
Victor Hedman,TBL,1991-10-21 16:36:00.848228,1000,D,54,9,36,73,51
Danton Heinen,ANA,1996-10-19 16:36:00.849975,1000,C,43,7,7,30,32
Ville Heinola,WPG,2002-10-18 16:36:00.851161,1000,D,5,0,0,9,2
Miro Heiskanen,DAL,2000-10-18 16:36:00.851969,1000,D,55,8,19,52,47
Darren Helm,DET,1987-10-22 16:36:00.852947,1000,C,47,3,5,20,39
Adam Henrique,ANA,1991-10-21 16:36:00.853498,1000,C,45,12,9,32,40
Aleksi Heponiemi,FLA,1999-10-19 16:36:00.854034,1000,C,9,1,1,1,0
Tomas Hertl,SJS,1994-10-20 16:36:00.854569,1000,C,50,19,24,39,39
Thomas Hickey,NYI,1990-10-21 16:36:00.855099,1000,D,5,0,2,3,10
Matthew Highmore,TOT,1997-10-19 16:36:00.855639,1000,LW,42,3,4,21,43
Matthew Highmore,CHI,1997-10-19 16:36:00.856171,1000,LW,24,0,2,9,22
Matthew Highmore,VAN,1997-10-19 16:36:00.856707,1000,LW,18,3,2,12,21
Vinnie Hinostroza,TOT,1995-10-20 16:36:00.857246,1000,C,26,4,8,3,37
Vinnie Hinostroza,CHI,1995-10-20 16:36:00.857781,1000,C,17,4,8,2,34
Vinnie Hinostroza,FLA,1995-10-20 16:36:00.858314,1000,C,9,0,0,1,3
Roope Hintz,DAL,1997-10-19 16:36:00.859021,1000,LW,41,15,28,15,52
Taro Hirose,DET,1997-10-19 16:36:00.859580,1000,LW,6,0,2,2,1
Nico Hischier,NJD,1999-10-19 16:36:00.860121,1000,C,21,6,5,20,11
Niklas Hjalmarsson,ARI,1988-10-21 16:36:00.860664,1000,D,41,0,5,69,15
Mike Hoffman,STL,1990-10-21 16:36:00.861315,1000,C,52,17,19,12,29
Nils Hoglander,VAN,2001-10-18 16:36:00.863428,1000,LW,56,13,14,19,26
Nick Holden,VEG,1988-10-21 16:36:00.865149,1000,D,17,0,2,20,28
Justin Holl,TOR,1992-10-20 16:36:00.866246,1000,D,55,2,18,84,82
Patric Hornqvist,FLA,1987-10-22 16:36:00.867279,1000,RW,44,14,18,23,80
Bo Horvat,VAN,1996-10-19 16:36:00.867982,1000,C,56,19,20,38,64
Brett Howden,NYR,1999-10-19 16:36:00.868610,1000,C,42,1,6,35,57
Filip Hronek,DET,1998-10-19 16:36:00.869493,1000,D,56,2,24,46,67
Jonathan Huberdeau,FLA,1994-10-20 16:36:00.870957,1000,LW,55,20,41,11,51
Cameron Hughes,BOS,1997-10-19 16:36:00.871937,1000,C,1,0,0,1,2
Jack Hughes,NJD,2002-10-18 16:36:00.872482,1000,C,56,11,20,15,15
Quinn Hughes,VAN,2000-10-18 16:36:00.873025,1000,D,56,3,38,43,18
Brad Hunt,MIN,1989-10-21 16:36:00.873661,1000,D,12,1,0,6,4
Dryden Hunt,ARI,1996-10-19 16:36:00.874210,1000,LW,26,3,5,5,94
Ben Hutton,TOT,1994-10-20 16:36:00.874758,1000,D,38,1,4,39,44
Ben Hutton,ANA,1994-10-20 16:36:00.875293,1000,D,34,1,4,36,37
Ben Hutton,TOR,1994-10-20 16:36:00.875833,1000,D,4,0,0,3,7
Zach Hyman,TOR,1993-10-20 16:36:00.876447,1000,C,43,15,18,21,69
Alex Iafallo,LAK,1994-10-20 16:36:00.877495,1000,C,55,13,17,39,26
Matt Irwin,BUF,1988-10-21 16:36:00.878481,1000,D,24,0,2,43,56
Mark Jankowski,PIT,1995-10-20 16:36:00.879167,1000,C,45,4,7,21,35
Mattias Janmark,TOT,1993-10-20 16:36:00.879734,1000,C,56,11,13,14,26
Mattias Janmark,CHI,1993-10-20 16:36:00.880271,1000,C,41,10,9,9,22
Mattias Janmark,VEG,1993-10-20 16:36:00.880806,1000,C,15,1,4,5,4
Calle Jarnkrok,NSH,1992-10-20 16:36:00.881549,1000,C,49,13,15,15,30
Christian Jaros,SJS,1997-10-19 16:36:00.882597,1000,D,7,0,1,8,9
Tanner Jeannot,NSH,1998-10-19 16:36:00.883784,1000,F,15,5,2,7,53
Jan Jenik,ARI,2001-10-18 16:36:00.885683,1000,RW,2,2,0,0,2
Boone Jenner,CBJ,1994-10-20 16:36:00.886789,1000,C,41,8,9,53,76
Nick Jensen,WSH,1991-10-21 16:36:00.887377,1000,D,53,2,12,65,56
Ryan Johansen,NSH,1993-10-20 16:36:00.887927,1000,C,48,7,15,16,43
Marcus Johansson,MIN,1991-10-21 16:36:00.888512,1000,C,36,6,8,12,12
Erik Johnson,COL,1989-10-21 16:36:00.889064,1000,D,4,0,1,5,7
Jack Johnson,NYR,1987-10-22 16:36:00.889987,1000,D,13,1,0,15,30
Luke Johnson,MIN,1995-10-20 16:36:00.890551,1000,C,14,1,0,4,29
Reese Johnson,CHI,1999-10-19 16:36:00.891103,1000,F,5,0,0,2,22
Tyler Johnson,TBL,1991-10-21 16:36:00.892097,1000,C,55,8,14,15,63
Andreas Johnsson,NJD,1995-10-20 16:36:00.893169,1000,LW,50,5,6,17,39
Ross Johnston,NYI,1995-10-20 16:36:00.893848,1000,LW,12,0,1,6,43
Henri Jokiharju,BUF,2000-10-18 16:36:00.894412,1000,D,46,3,5,53,47
Caleb Jones,EDM,1998-10-19 16:36:00.894987,1000,D,33,0,4,35,27
Max Jones,ANA,1999-10-19 16:36:00.895539,1000,LW,46,7,4,11,100
Seth Jones,CBJ,1995-10-20 16:36:00.896133,1000,D,56,5,23,101,102
Zachary Jones,NYR,2001-10-18 16:36:00.896801,1000,D,10,0,4,8,8
Mathieu Joseph,TBL,1998-10-19 16:36:00.897360,1000,RW,56,12,7,15,82
Pierre-Olivier Joseph,PIT,2000-10-18 16:36:00.897943,1000,D,16,1,4,7,22
Dakota Joshua,STL,1997-10-19 16:36:00.898524,1000,C,12,1,0,2,23
Roman Josi,NSH,1991-10-21 16:36:00.899678,1000,D,48,8,25,83,27
Tyson Jost,COL,1999-10-19 16:36:00.901325,1000,C,54,7,10,19,45
Olli Juolevi,VAN,1999-10-19 16:36:00.902404,1000,D,23,2,1,30,23
Tomas Jurco,VEG,1993-10-20 16:36:00.904262,1000,RW,8,0,1,2,4
Noah Juulsen,FLA,1998-10-19 16:36:00.905035,1000,D,4,0,0,4,9
Nazem Kadri,COL,1991-10-21 16:36:00.905631,1000,C,56,11,21,19,36
Dominik Kahun,EDM,1996-10-19 16:36:00.906826,1000,C,48,9,6,12,13
Kaapo Kakko,NYR,2002-10-18 16:36:00.908137,1000,RW,48,9,8,16,14
Arthur Kaliyev,LAK,2002-10-18 16:36:00.908886,1000,RW,1,1,0,1,0
Wyatt Kalynuk,CHI,1998-10-19 16:36:00.909528,1000,D,21,4,5,21,25
David Kampf,CHI,1995-10-20 16:36:00.910086,1000,C,56,1,11,14,45
Steven Kampfer,BOS,1989-10-21 16:36:00.910623,1000,D,20,2,3,24,20
Evander Kane,SJS,1992-10-20 16:36:00.911155,1000,LW,56,22,27,22,97
Patrick Kane,CHI,1989-10-21 16:36:00.911687,1000,RW,56,15,51,15,13
Kasperi Kapanen,PIT,1997-10-19 16:36:00.912239,1000,RW,40,11,19,8,41
Kirill Kaprizov,MIN,1998-10-19 16:36:00.912924,1000,LW,55,27,24,18,29
Erik Karlsson,SJS,1991-10-21 16:36:00.913470,1000,D,52,8,14,69,20
William Karlsson,VEG,1993-10-20 16:36:00.914203,1000,C,56,14,25,29,29
David Kase,PHI,1997-10-19 16:36:00.915762,1000,RW,1,0,0,1,0
Ondrej Kase,BOS,1996-10-19 16:36:00.916798,1000,RW,3,0,0,1,1
Zack Kassian,EDM,1991-10-21 16:36:00.917958,1000,RW,27,2,3,3,73
Martin Kaut,COL,2000-10-18 16:36:00.919685,1000,RW,5,0,0,1,6
Joey Keane,CAR,2000-10-18 16:36:00.920321,1000,D,1,0,0,0,2
Brady Keeper,FLA,1997-10-19 16:36:00.920871,1000,D,1,0,0,0,1
Duncan Keith,CHI,1984-10-22 16:36:00.921546,1000,D,54,4,11,91,33
Clayton Keller,ARI,1999-10-19 16:36:00.922382,1000,C,56,14,21,14,20
Joel Kellman,SJS,1995-10-20 16:36:00.924235,1000,F,7,1,1,2,5
Parker Kelly,OTT,2000-10-18 16:36:00.924904,1000,F,1,1,0,0,4
Adrian Kempe,LAK,1997-10-19 16:36:00.925503,1000,LW,56,14,15,21,47
Alexander Kerfoot,TOR,1995-10-20 16:36:00.926052,1000,C,56,8,15,34,41
Tanner Kero,DAL,1993-10-20 16:36:00.926604,1000,RW,39,3,7,14,31
Phil Kessel,ARI,1988-10-21 16:36:00.927141,1000,RW,56,20,23,9,8
Jujhar Khaira,EDM,1995-10-20 16:36:00.927734,1000,LW,40,3,8,21,151
Matt Kiersted,FLA,1999-10-19 16:36:00.928300,1000,D,7,0,0,10,1
Alex Killorn,TBL,1990-10-21 16:36:00.928999,1000,C,56,15,18,12,59
Joel Kiviranta,DAL,1997-10-19 16:36:00.930079,1000,F,26,6,5,11,40
John Klingberg,DAL,1993-10-20 16:36:00.931036,1000,D,53,7,29,52,49
Nikolai Knyzhov,SJS,1999-10-19 16:36:00.931841,1000,D,56,2,8,54,84
Slater Koekkoek,EDM,1995-10-20 16:36:00.932500,1000,D,18,1,0,31,10
Mikko Koivu,CBJ,1984-10-22 16:36:00.933254,1000,C,7,1,1,1,10
Keegan Kolesar,VEG,1998-10-19 16:36:00.934648,1000,RW,44,3,10,15,107
Leo Komarov,NYI,1987-10-22 16:36:00.935413,1000,C,33,1,7,11,83
Travis Konecny,PHI,1998-10-19 16:36:00.936103,1000,C,50,11,23,16,55
Anze Kopitar,LAK,1988-10-21 16:36:00.936878,1000,C,56,13,37,37,45
Klim Kostin,STL,2000-10-18 16:36:00.937992,1000,C,2,0,1,0,9
Jesperi Kotkaniemi,MTL,2001-10-18 16:36:00.938728,1000,C,56,5,15,27,84
Vitali Kravtsov,NYR,2000-10-18 16:36:00.939682,1000,RW,20,2,2,6,7
Peyton Krebs,VEG,2001-10-18 16:36:00.940224,1000,C,4,0,1,1,4
Chris Kreider,NYR,1992-10-20 16:36:00.940761,1000,LW,50,20,10,35,115
David Krejci,BOS,1987-10-22 16:36:00.941308,1000,C,51,8,36,26,25
Torey Krug,STL,1992-10-20 16:36:00.941848,1000,D,51,2,30,57,51
Dominik Kubalík,CHI,1996-10-19 16:36:00.942393,1000,LW,56,17,21,17,57
Karson Kuhlman,BOS,1996-10-19 16:36:00.942999,1000,C,20,2,0,4,27
Dean Kukan,CBJ,1994-10-20 16:36:00.943542,1000,D,35,1,4,38,36
Brett Kulak,MTL,1994-10-20 16:36:00.944236,1000,D,46,2,6,54,28
Dmitry Kulikov,TOT,1991-10-21 16:36:00.945321,1000,D,48,0,4,49,93
Dmitry Kulikov,NJD,1991-10-21 16:36:00.946198,1000,D,38,0,2,39,72
Dmitry Kulikov,EDM,1991-10-21 16:36:00.946765,1000,D,10,0,2,10,21
Luke Kunin,NSH,1998-10-19 16:36:00.947305,1000,C,38,10,9,20,84
Janne Kuokkanen,NJD,1999-10-19 16:36:00.947838,1000,C,50,8,17,19,10
Rasmus Kupari,LAK,2001-10-18 16:36:00.948443,1000,C,7,1,0,3,7
Sean Kuraly,BOS,1993-10-20 16:36:00.949018,1000,C,47,4,5,21,99
Philipp Kurashev,CHI,2000-10-18 16:36:00.950061,1000,C,54,8,8,18,32
Evgeny Kuznetsov,WSH,1993-10-20 16:36:00.950676,1000,C,41,9,20,18,21
Oliver Kylington,CGY,1998-10-19 16:36:00.951668,1000,D,8,0,1,1,3
Jordan Kyrou,STL,1999-10-19 16:36:00.952786,1000,C,55,14,21,13,7
Joel L'Esperance,DAL,1996-10-19 16:36:00.953849,1000,RW,12,2,0,0,16
Kevin Labanc,SJS,1996-10-19 16:36:00.954482,1000,RW,55,12,16,15,61
Tanner Laczynski,PHI,1998-10-19 16:36:00.955419,1000,C,5,0,0,1,5
Alexis Lafreniere,NYR,2002-10-18 16:36:00.956494,1000,LW,56,12,9,11,43
William Lagesson,EDM,1997-10-19 16:36:00.957023,1000,D,19,0,2,14,15
Patrik Laine,TOT,1999-10-19 16:36:00.957562,1000,RW,46,12,12,15,36
Patrik Laine,CBJ,1999-10-19 16:36:00.958100,1000,RW,45,10,11,14,33
Patrik Laine,WPG,1999-10-19 16:36:00.958635,1000,RW,1,2,1,1,3
Juho Lammikko,FLA,1996-10-19 16:36:00.959687,1000,RW,44,4,1,16,50
Gabriel Landeskog,COL,1993-10-20 16:36:00.960881,1000,LW,54,20,32,28,81
Dylan Larkin,DET,1997-10-19 16:36:00.961464,1000,C,44,9,14,17,38
Adam Larsson,EDM,1993-10-20 16:36:00.962007,1000,D,56,4,6,128,166
Jacob Larsson,ANA,1998-10-19 16:36:00.962673,1000,D,46,1,6,59,37
Johan Larsson,ARI,1993-10-20 16:36:00.963236,1000,LW,52,8,6,34,77
Scott Laughton,PHI,1995-10-20 16:36:00.963780,1000,C,53,9,11,34,141
Jeremy Lauzon,BOS,1998-10-19 16:36:00.964315,1000,D,41,1,7,53,98
Curtis Lazar,TOT,1996-10-19 16:36:00.965081,1000,C,50,7,6,22,99
Curtis Lazar,BUF,1996-10-19 16:36:00.965706,1000,C,33,5,4,16,64
Curtis Lazar,BOS,1996-10-19 16:36:00.966654,1000,C,17,2,2,6,35
Nick Leddy,NYI,1992-10-20 16:36:00.968021,1000,D,56,2,29,54,58
Anders Lee,NYI,1991-10-21 16:36:00.970014,1000,LW,27,12,7,13,39
Artturi Lehkonen,MTL,1996-10-19 16:36:00.970775,1000,LW,47,7,6,23,85
Mikko Lehtonen,TOT,1994-10-20 16:36:00.971525,1000,D,26,0,6,15,30
Mikko Lehtonen,CBJ,1994-10-20 16:36:00.972093,1000,D,17,0,3,13,25
Mikko Lehtonen,TOR,1994-10-20 16:36:00.972634,1000,D,9,0,3,2,5
Josh Leivo,CGY,1994-10-20 16:36:00.973177,1000,LW,38,6,3,2,33
Brendan Lemieux,TOT,1997-10-19 16:36:00.973859,1000,LW,49,4,7,26,109
Brendan Lemieux,NYR,1997-10-19 16:36:00.974808,1000,LW,31,2,5,14,65
Brendan Lemieux,LAK,1997-10-19 16:36:00.975948,1000,LW,18,2,2,12,44
John Leonard,SJS,1999-10-19 16:36:00.976919,1000,LW,44,3,10,17,25
Otto Leskinen,MTL,1998-10-19 16:36:00.977461,1000,D,1,0,0,0,1
Kris Letang,PIT,1988-10-21 16:36:00.978052,1000,D,55,7,38,65,92
Vinni Lettieri,ANA,1996-10-19 16:36:00.978614,1000,C,5,0,0,1,9
Tyler Lewington,NSH,1995-10-20 16:36:00.979174,1000,D,2,0,1,4,1
Trevor Lewis,WPG,1987-10-22 16:36:00.979713,1000,C,56,5,5,22,71
Timothy Liljegren,TOR,2000-10-18 16:36:00.980252,1000,D,2,0,0,2,3
Kole Lind,VAN,1999-10-19 16:36:00.981189,1000,RW,7,0,0,3,8
Oskar Lindblom,PHI,1997-10-19 16:36:00.982129,1000,LW,50,8,6,24,43
Esa Lindell,DAL,1995-10-20 16:36:00.982720,1000,D,56,5,11,104,114
Ryan Lindgren,NYR,1999-10-19 16:36:00.984022,1000,D,51,1,15,50,98
Elias Lindholm,CGY,1995-10-20 16:36:00.984660,1000,C,56,19,28,34,53
Hampus Lindholm,ANA,1994-10-20 16:36:00.986442,1000,D,18,2,4,19,9
Par Lindholm,BOS,1992-10-20 16:36:00.987100,1000,C,1,0,0,0,0
Gustav Lindstrom,DET,1999-10-19 16:36:00.987663,1000,D,13,0,3,17,14
Blake Lizotte,LAK,1998-10-19 16:36:00.988203,1000,C,41,3,7,21,32
William Lockwood,VAN,1999-10-19 16:36:00.988796,1000,RW,2,0,0,1,6
Ryan Lomberg,FLA,1995-10-20 16:36:00.989808,1000,LW,34,2,2,10,90
Steven Lorentz,CAR,1997-10-19 16:36:00.990888,1000,C,45,2,6,16,47
Adam Lowry,WPG,1994-10-20 16:36:00.991495,1000,LW,52,10,14,30,161
Milan Lucic,CGY,1989-10-21 16:36:00.992468,1000,LW,56,10,13,12,139
Matt Luff,LAK,1998-10-19 16:36:00.993020,1000,RW,13,1,0,6,8
Isac Lundestrom,ANA,2000-10-18 16:36:00.993646,1000,C,41,6,3,19,16
Eetu Luostarinen,FLA,1999-10-19 16:36:00.994195,1000,C,44,3,5,25,55
Ilya Lyubushkin,ARI,1995-10-20 16:36:00.994736,1000,D,42,1,1,72,103
Olli Maatta,LAK,1995-10-20 16:36:00.995274,1000,D,41,0,4,53,41
Kurtis MacDermid,LAK,1995-10-20 16:36:00.995953,1000,D,28,2,2,35,46
Jacob MacDonald,COL,1994-10-20 16:36:00.996971,1000,D,33,1,8,31,38
Mackenzie MacEachern,STL,1995-10-20 16:36:00.998218,1000,LW,21,1,1,2,35
Zack MacEwen,VAN,1997-10-19 16:36:00.999246,1000,C,34,1,1,9,65
Ryan MacInnis,CBJ,1997-10-19 16:36:01.000406,1000,C,16,0,0,3,19
Connor Mackey,CGY,1997-10-19 16:36:01.001594,1000,D,6,1,2,0,8
Nathan MacKinnon,COL,1996-10-19 16:36:01.002326,1000,C,48,20,45,15,38
Josh Mahura,ANA,1999-10-19 16:36:01.002889,1000,D,13,1,3,9,10
Philippe Maillet,WSH,1993-10-20 16:36:01.003463,1000,F,2,0,0,0,1
Cale Makar,COL,1999-10-19 16:36:01.004013,1000,D,44,8,36,36,49
Evgeni Malkin,PIT,1987-10-22 16:36:01.004918,1000,C,33,8,20,12,18
Sean Malone,NSH,1996-10-19 16:36:01.006119,1000,C,1,0,1,0,0
Mikhail Maltsev,NJD,1999-10-19 16:36:01.006786,1000,LW,33,6,3,8,26
Andrew Mangiapane,CGY,1997-10-19 16:36:01.007362,1000,LW,56,18,14,33,51
Josh Manson,ANA,1992-10-20 16:36:01.008319,1000,D,23,1,6,31,61
Anthony Mantha,TOT,1995-10-20 16:36:01.008856,1000,RW,56,15,14,27,49
Anthony Mantha,DET,1995-10-20 16:36:01.009421,1000,RW,42,11,10,20,34
Anthony Mantha,WSH,1995-10-20 16:36:01.010005,1000,RW,14,4,4,7,15
Brad Marchand,BOS,1989-10-21 16:36:01.010544,1000,LW,53,29,40,11,66
Jonathan Marchessault,VEG,1991-10-21 16:36:01.011077,1000,C,55,18,26,14,44
Mason Marchment,FLA,1996-10-19 16:36:01.011785,1000,F,33,2,8,8,73
John Marino,PIT,1998-10-19 16:36:01.012950,1000,D,52,3,10,50,48
Patrick Marleau,SJS,1980-10-23 16:36:01.013926,1000,C,56,4,5,19,40
Mitch Marner,TOR,1998-10-19 16:36:01.014492,1000,RW,55,20,47,41,23
Pat Maroon,TBL,1989-10-21 16:36:01.015524,1000,LW,55,4,14,6,75
Matt Martin,NYI,1990-10-21 16:36:01.016205,1000,LW,54,6,5,23,181
Alec Martinez,VEG,1988-10-21 16:36:01.017368,1000,D,53,9,23,168,44
Jordan Martinook,CAR,1993-10-20 16:36:01.018029,1000,LW,44,4,9,20,90
Mike Matheson,PIT,1995-10-20 16:36:01.018610,1000,D,44,5,11,40,41
Stefan Matteau,CBJ,1995-10-20 16:36:01.019288,1000,LW,18,1,0,9,35
Auston Matthews,TOR,1998-10-19 16:36:01.020469,1000,C,52,41,25,47,57
Scott Mayfield,NYI,1993-10-20 16:36:01.021486,1000,D,56,2,13,108,76
Gerald Mayhew,MIN,1993-10-20 16:36:01.022069,1000,F,4,0,1,4,7
Charlie McAvoy,BOS,1998-10-19 16:36:01.022617,1000,D,51,5,25,80,65
Jake McCabe,BUF,1994-10-20 16:36:01.023219,1000,D,13,1,2,15,22
Jared McCann,PIT,1997-10-19 16:36:01.023762,1000,C,43,14,18,17,40
Michael McCarron,NSH,1996-10-19 16:36:01.024956,1000,RW,6,0,0,0,12
Max McCormick,CAR,1993-10-20 16:36:01.025517,1000,LW,12,2,1,2,16
Connor McDavid,EDM,1997-10-19 16:36:01.026058,1000,C,56,33,72,24,61
Ryan McDonagh,TBL,1990-10-21 16:36:01.026654,1000,D,50,4,8,96,69
Brock McGinn,CAR,1995-10-20 16:36:01.027708,1000,LW,37,8,5,12,44
